taxid,gene,gene_length,exon,exon_length,mRNA,mRNA_length,CDS,CDS_length
1173027, 6623, 1004.7889174090292, 84, 289.2142857142857, 1, 386.0, 6539, 1013.9811897843707
1967647, 4826, 887.648570244509, 92, 138.83695652173913, 1, 363.0, 4734, 902.200887198986
1965658, 2728, 850.6950146627566, 63, 154.20634920634922, 1, 355.0, 2665, 867.1598499061914
1359, 51893, 837.746883009269, 1471, 244.2093813732155, 20, 359.0, 50422, 855.0626115584467
1159102, 2399, 778.5022926219258, 47, 185.31914893617022, 1, 348.0, 2352, 790.3558673469388
1161099, 2197, 928.084660901229, 60, 163.43333333333334, 1, 383.0, 2137, 949.553579784745
1354151, 4301, 951.7733085328994, 51, 179.52941176470588, 1, 368.0, 4250, 961.0402352941177
1169264, 2964, 824.0239541160594, 78, 347.8974358974359, 1, 362.0, 2886, 836.8922383922384
1310579, 4117, 880.715812484819, 109, 101.66055045871559, 1, 360.0, 4008, 901.9026946107784
170573, 4684, 885.3281383432964, 115, 415.6521739130435, 2, 361.0, 4569, 897.1497045305318
1392079, 3068, 819.3852672750978, 66, 225.93939393939394, 1, 362.0, 3002, 832.4323784143904
1209989, 5366, 907.8548266865449, 124, 233.92741935483872, 2, 350.0, 5242, 923.7966425028615
1860125, 3210, 928.4732087227414, 52, 170.19230769230768, 1, 343.0, 3158, 940.9591513616213
421, 14662, 964.095212112945, 147, 181.42176870748298, 3, 386.3333333333333, 14515, 972.0217016879091
1172562, 2153, 893.3427775197399, 47, 271.78723404255317, 1, 366.0, 2106, 907.2141500474834
574, 20844, 905.3082901554404, 219, 187.70319634703196, 4, 363.0, 20625, 912.9279515151516
1428415, 1827, 869.5758073344281, 48, 179.1875, 1, 350.0, 1779, 888.203485103991
1333852, 6667, 895.8327583620819, 121, 374.9586776859504, 1, 364.0, 6546, 905.4608921478766
1463828, 7634, 972.0086455331412, 83, 139.0120481927711, 1, 389.0, 7551, 981.1648788239968
1050219, 2095, 1025.6668257756564, 88, 191.63636363636363, 2, 425.0, 2007, 1062.236173393124
1715094, 6154, 940.768768280793, 60, 161.88333333333333, 1, 353.0, 6094, 948.437479488021
1434170, 4674, 829.3729139922979, 78, 145.73076923076923, 1, 363.0, 4596, 840.9751958224543
61635, 1756, 985.3900911161732, 63, 358.8888888888889, 1, 348.0, 1693, 1008.70348493798
1234871, 2996, 771.4809746328438, 81, 151.77777777777777, 1, 359.0, 2915, 788.7008576329331
1192776, 20544, 847.362441588785, 399, 136.66917293233084, 4, 363.0, 20145, 861.4387192851824
997884, 4519, 1134.2022571365346, 89, 318.85393258426967, 1, 397.0, 4430, 1150.5828442437924
760764, 2401, 812.161599333611, 87, 418.7011494252874, 1, 348.0, 2314, 826.9546240276577
1519487, 7864, 969.7087995930824, 86, 136.8372093023256, 1, 389.0, 7778, 978.9177166366675
1121128, 3163, 912.8422383812836, 60, 93.53333333333333, 1, 356.0, 3103, 928.6844988720593
1133849, 8496, 981.4684557438794, 62, 308.46774193548384, 1, 372.0, 8436, 986.182195353248
1367478, 2466, 801.088402270884, 48, 178.72916666666666, 1, 348.0, 2418, 813.4429280397022
1282360, 4756, 1009.6116484440706, 60, 205.23333333333332, 1, 353.0, 4696, 1019.8890545144804
392015, 3751, 875.4732071447614, 72, 148.36111111111111, 1, 371.0, 3679, 889.7031802120141
1293045, 4039, 1022.4508541718247, 51, 187.0392156862745, 1, 389.0, 3988, 1033.134403209629
85698, 167114, 957.5541127613485, 1606, 191.26961394769614, 27, 389.0, 165510, 964.9780738323968
1448452, 4285, 951.8737456242707, 51, 179.5686274509804, 1, 368.0, 4234, 961.1764289088333
1339351, 4869, 1001.6845348120764, 138, 142.52173913043478, 1, 397.0, 4731, 1026.7457197209892
1221254, 3835, 914.9950456323338, 68, 214.83823529411765, 1, 360.0, 3767, 927.6339262012211
1421891, 3042, 819.3533859303091, 69, 228.94202898550725, 1, 362.0, 2973, 833.0561722166162
1739312, 2614, 952.6939556235654, 57, 116.3157894736842, 1, 380.0, 2557, 971.3382870551427
1339239, 2617, 963.8838364539549, 43, 190.3953488372093, 1, 348.0, 2574, 976.8053613053613
1160769, 76358, 860.677977422143, 1545, 135.10614886731392, 15, 363.0, 74813, 875.6621175464157
701175, 4205, 970.2458977407848, 90, 136.4, 1, 367.0, 4115, 988.4831105710814
1005398, 5769, 819.5938637545502, 99, 128.7979797979798, 1, 363.0, 5670, 831.6553791887126
1735679, 4247, 964.185071815399, 58, 161.0344827586207, 1, 356.0, 4189, 975.305323466221
1074181, 1873, 851.5995728777363, 42, 93.66666666666667, 1, 349.0, 1831, 868.985253959585
1644131, 5648, 1018.9293555240794, 123, 365.2276422764228, 1, 361.0, 5525, 1033.4823529411765
1310708, 4286, 867.2020531964536, 103, 125.51456310679612, 1, 360.0, 4183, 885.464977289027
1421883, 3128, 811.1630434782609, 80, 330.325, 1, 362.0, 3048, 823.7834645669292
1074129, 1958, 866.5658835546476, 44, 92.75, 1, 349.0, 1914, 884.3547544409613
1388469, 2979, 818.6616314199396, 70, 180.74285714285713, 1, 362.0, 2909, 834.0120316259884
441770, 3743, 860.2847982901416, 109, 401.92660550458714, 1, 333.0, 3634, 874.0330214639515
1393034, 1325, 959.8603773584906, 52, 173.73076923076923, 1, 362.0, 1273, 991.9725058915947
1422348, 3072, 813.0524088541666, 72, 264.81944444444446, 1, 362.0, 3000, 826.21
1402716, 2913, 832.2063165121867, 79, 297.8481012658228, 1, 362.0, 2834, 847.1019760056457
1224749, 3339, 880.1156034740941, 110, 482.27272727272725, 1, 359.0, 3229, 893.6686280582223
1768740, 3793, 929.4848404956499, 43, 96.0, 1, 382.0, 3750, 939.0421333333334
1766123, 3403, 946.8851013811343, 102, 139.58823529411765, 1, 367.0, 3301, 971.8303544380491
903923, 3845, 903.8200260078023, 81, 123.61728395061728, 1, 360.0, 3764, 920.6097236981934
1409554, 3058, 815.7132112491825, 82, 356.0365853658537, 1, 362.0, 2976, 828.3790322580645
1074082, 2178, 812.7107438016529, 37, 140.64864864864865, 1, 350.0, 2141, 824.3250817375058
1158512, 3003, 818.5870795870796, 81, 321.41975308641975, 1, 362.0, 2922, 832.3689253935661
1671680, 3210, 872.4411214953271, 52, 175.98076923076923, 1, 373.0, 3158, 883.9091196960102
1105272, 2092, 883.0975143403442, 46, 111.1304347826087, 1, 350.0, 2046, 900.453567937439
702455, 3293, 761.2119647737625, 29, 146.51724137931035, 1, 493.0, 3264, 766.6734068627451
1412739, 2957, 820.4511329049712, 84, 252.11904761904762, 1, 362.0, 2873, 837.0678733031674
1094483, 3926, 898.4419256240449, 83, 144.20481927710844, 1, 360.0, 3843, 914.7317200104085
367477, 3356, 954.5679380214541, 55, 252.1090909090909, 1, 370.0, 3301, 966.2720387761284
1300150, 3229, 889.5853205326727, 86, 389.3837209302326, 1, 368.0, 3143, 903.272033089405
1457187, 3028, 885.2767503302509, 89, 381.9550561797753, 1, 370.0, 2939, 900.5185437223546
1284829, 5591, 880.2403863351816, 60, 164.6, 1, 363.0, 5531, 888.0036159826433
1418296, 3098, 817.7372498386055, 67, 315.23880597014926, 1, 362.0, 3031, 828.844935664797
1281049, 5674, 863.7166020444131, 95, 286.7894736842105, 1, 363.0, 5579, 873.5405986735974
28189, 4823, 996.6711590296496, 95, 178.81052631578947, 2, 403.5, 4728, 1013.10448392555
360107, 1672, 902.883971291866, 56, 320.82142857142856, 1, 361.0, 1616, 923.0544554455446
706587, 5679, 963.0338087691495, 57, 169.03508771929825, 1, 355.0, 5622, 971.0839558875845
1392015, 3014, 819.398805573988, 76, 234.32894736842104, 1, 362.0, 2938, 834.5333560245065
1311084, 4040, 877.674504950495, 112, 113.59821428571429, 1, 360.0, 3928, 899.4607942973523
1382925, 1573, 945.0801017164654, 45, 281.7111111111111, 1, 386.0, 1528, 964.6164921465969
1423737, 2184, 893.1936813186813, 46, 183.67391304347825, 1, 365.0, 2138, 908.4593077642656
1400879, 4295, 949.5639115250291, 51, 179.64705882352942, 1, 368.0, 4244, 958.8159754948163
156978, 2405, 976.4881496881496, 69, 347.4782608695652, 1, 384.0, 2336, 995.0676369863014
1157029, 2958, 827.6774847870182, 82, 408.1707317073171, 1, 362.0, 2876, 839.6383866481224
1280965, 5402, 872.9998148833765, 89, 281.4831460674157, 1, 363.0, 5313, 882.9085262563524
518635, 4895, 1075.4659856996936, 191, 227.6020942408377, 3, 397.0, 4704, 1109.8924319727892
1423438, 4302, 951.2440725244072, 51, 179.5686274509804, 1, 368.0, 4251, 960.5019995295224
1232436, 2073, 977.451519536903, 56, 167.96428571428572, 1, 367.0, 2017, 999.9261279127417
1834100, 4737, 971.0521427063543, 52, 176.84615384615384, 1, 369.0, 4685, 979.8672358591249
1127126, 4923, 858.3508023562869, 89, 135.01123595505618, 1, 363.0, 4834, 871.6683905668184
630921, 7729, 915.9575624272221, 86, 135.63953488372093, 1, 367.0, 7643, 924.7377992934712
1423800, 1308, 855.3126911314985, 35, 106.17142857142858, 1, 369.0, 1273, 875.9096622152396
714083, 2958, 939.8762677484787, 47, 187.40425531914894, 1, 371.0, 2911, 952.0254208175885
100901, 759, 924.7246376811594, 41, 194.14634146341464, 1, 331.0, 718, 966.4428969359332
1235454, 3662, 957.4803386127799, 38, 211.5, 1, 367.0, 3624, 965.3024282560706
1630136, 2438, 898.0139458572601, 55, 168.03636363636363, 1, 374.0, 2383, 914.8619387326899
1297857, 1845, 922.0173441734418, 32, 230.5625, 1, 348.0, 1813, 934.2217319360177
1154894, 2120, 878.3084905660378, 43, 102.18604651162791, 1, 350.0, 2077, 894.3765045739046
475791, 6811, 798.4458963441492, 144, 176.75, 1, 355.0, 6667, 811.8738563071846
40576, 4516, 920.9517271922055, 103, 383.4466019417476, 1, 364.0, 4413, 933.497167459778
1300347, 4129, 981.7609590699927, 60, 315.3833333333333, 1, 371.0, 4069, 991.5871221430327
1416747, 3774, 950.6202967673556, 72, 149.54166666666666, 1, 367.0, 3702, 966.2004321988114
1792835, 4700, 936.9448936170213, 63, 376.36507936507934, 1, 388.0, 4637, 944.5611386672417
1401071, 2310, 882.4935064935065, 23, 305.3478260869565, 1, 362.0, 2287, 888.2977700043725
1958950, 5805, 932.9176571920758, 61, 162.0983606557377, 1, 393.0, 5745, 940.9399477806788
1412597, 4761, 881.894349926486, 120, 344.9583333333333, 1, 363.0, 4641, 895.7776341305753
312175, 4375, 845.2715428571429, 42, 194.14285714285714, 1, 348.0, 4333, 851.5829679206092
1566203, 5254, 1014.528549676437, 65, 155.41538461538462, 1, 394.0, 5189, 1025.2902293312777
1095955, 1067, 1017.0346766635427, 54, 250.35185185185185, 1, 354.0, 1013, 1057.904244817374
1391727, 1643, 942.8606208155812, 45, 278.9555555555556, 1, 386.0, 1598, 961.5563204005007
526998, 6305, 748.7709754163362, 58, 168.3793103448276, 1, 359.0, 6250, 753.79808
45066, 3484, 991.6171067738231, 45, 191.7111111111111, 1, 406.0, 3439, 1002.0840360569933
1397278, 2762, 1033.3587979724837, 53, 174.0, 1, 372.0, 2709, 1050.171650055371
1322347, 2124, 993.5080037664784, 76, 321.2631578947368, 1, 397.0, 2048, 1018.45458984375
1412513, 4708, 883.4016567544605, 121, 342.78512396694214, 1, 363.0, 4587, 897.6625245258339
1457186, 2232, 986.0479390681004, 60, 162.05, 1, 397.0, 2172, 1008.8103130755064
1418328, 3065, 815.3269168026101, 75, 284.08, 1, 362.0, 2990, 828.652508361204
1160174, 3377, 865.7414865265029, 68, 278.5735294117647, 1, 367.0, 3309, 877.8077969174977
887319, 1926, 853.6484942886811, 36, 217.88888888888889, 1, 359.0, 1890, 865.758201058201
1684144, 4522, 843.1590004422821, 86, 117.51162790697674, 1, 337.0, 4436, 857.2270063119928
1699311, 5656, 980.4810820367751, 93, 267.2043010752688, 1, 397.0, 5563, 992.4053568218587
1193806, 1556, 851.26735218509, 52, 172.07692307692307, 1, 352.0, 1504, 874.75
1415781, 760, 1019.2842105263157, 39, 190.92307692307693, 1, 371.0, 721, 1064.0915395284328
223789, 3708, 951.4630528586839, 50, 175.86, 1, 360.0, 3658, 962.0645161290323
560555, 5788, 962.8956461644782, 56, 181.19642857142858, 1, 368.0, 5732, 970.5326238660153
985008, 2206, 928.7411604714415, 56, 169.55357142857142, 1, 366.0, 2150, 948.5153488372093
1392061, 3039, 817.1892069759789, 79, 230.53164556962025, 1, 362.0, 2960, 832.8466216216216
1224923, 3013, 819.4483903086625, 81, 309.4691358024691, 1, 362.0, 2932, 833.537175989086
1451188, 4611, 947.914769030579, 83, 160.43373493975903, 1, 354.0, 4528, 962.3496024734982
1281065, 5399, 875.6667901463234, 97, 369.49484536082474, 1, 363.0, 5302, 884.9271972840438
66373, 7417, 971.1125792099232, 79, 120.75949367088607,0,0, 7338, 980.2673753066231
1116043, 5453, 842.6253438474234, 110, 111.18181818181819, 1, 363.0, 5343, 857.6840726183792
1158641, 2841, 852.59767687434, 71, 332.9718309859155, 1, 367.0, 2770, 865.9166064981949
1499682, 5940, 1091.7047138047137, 110, 193.83636363636364, 2, 403.0, 5830, 1108.645626072041
981216, 1651, 929.0551181102362, 42, 194.1904761904762, 1, 386.0, 1609, 948.2374145431945
1739253, 1825, 1053.7660273972604, 58, 163.74137931034483, 1, 373.0, 1767, 1082.9801924165251
1417076, 3022, 823.9437458636664, 41, 307.8536585365854, 1, 362.0, 2981, 831.0419322375042
1446704, 6059, 837.3784452880013, 110, 99.22727272727273, 3, 363.0, 5949, 851.0272314674735
1305593, 2018, 846.0421209117939, 53, 145.45283018867926, 1, 366.0, 1965, 864.9384223918576
50960, 5261, 824.591142368371, 92, 232.44565217391303, 2, 368.0, 5169, 835.1303927258657
1323655, 1780, 902.9325842696629, 39, 207.92307692307693, 1, 359.0, 1741, 918.5014359563469
1537276, 5707, 1010.3684948309094, 64, 128.96875, 2, 345.0, 5643, 1020.364876838561
445974, 3094, 933.5837104072398, 53, 281.2830188679245, 1, 353.0, 3041, 944.9523183163433
93466, 1928, 965.3656639004149, 58, 240.06896551724137, 1, 360.0, 1870, 987.8614973262032
1356852, 4236, 1010.8430122757318, 57, 391.6666666666667, 1, 370.0, 4179, 1019.2883464943767
1444245, 5432, 856.929675994109, 163, 139.96932515337423, 1, 363.0, 5269, 879.1093186562915
1398046, 3001, 821.9020326557815, 77, 226.2207792207792, 1, 362.0, 2924, 837.5885772913816
1439225, 1847, 883.4975636166757, 82, 403.1951219512195, 1, 348.0, 1765, 905.8118980169971
1381122, 6171, 973.463458110517, 59, 162.01694915254237, 1, 371.0, 6112, 981.2964659685864
1315143, 3848, 902.7972972972973, 74, 147.16216216216216, 1, 360.0, 3774, 917.6136724960254
1120926, 4312, 896.7717996289425, 96, 343.2395833333333, 1, 359.0, 4233, 905.7278525868179
1121302, 4506, 941.0625832223702, 86, 136.45348837209303, 1, 352.0, 4420, 956.7178733031674
320371, 7555, 866.467637326274, 66, 156.66666666666666, 1, 370.0, 7499, 871.5606080810775
983548, 3041, 1010.9069385070701, 55, 320.4727272727273, 1, 399.0, 2986, 1023.6242464835901
596152, 4050, 984.3316049382717, 62, 238.7741935483871, 1, 361.0, 3998, 993.4332166083042
1710, 11775, 996.5968577494692, 189, 220.77777777777777, 3, 367.0, 11586, 1009.2526324874849
1903180, 4561, 953.9105459329095, 127, 357.1968503937008, 1, 365.0, 4434, 971.0018042399639
1418385, 3063, 819.2732615083252, 74, 303.94594594594594, 1, 362.0, 2989, 832.0314486450318
1433844, 2759, 962.9289597680319, 61, 161.01639344262296, 1, 401.0, 2698, 981.0596738324685
1001710, 4813, 932.5391647621026, 52, 176.51923076923077, 1, 369.0, 4761, 940.7964713295526
1210076, 6120, 931.9307189542484, 64, 157.984375, 1, 368.0, 6056, 940.1098084544253
498739, 1329, 876.7298720842739, 43, 307.3488372093023, 1, 362.0, 1286, 895.7682737169517
1765, 136387, 937.849941709987, 1636, 178.9523227383863, 32, 368.0, 134751, 947.0636507335753
1123516, 2220, 970.6337837837838, 57, 267.2105263157895, 1, 358.0, 2163, 989.1705963938973
1418342, 3058, 816.2645519947678, 77, 317.2987012987013, 1, 362.0, 2981, 829.1529688024153
869269, 2347, 816.1925862803579, 74, 318.3378378378378, 1, 348.0, 2273, 832.4007919049714
1417086, 3043, 815.1541242195202, 83, 337.33734939759034, 1, 362.0, 2960, 828.5523648648649
1422598, 3022, 820.0387160820649, 69, 193.30434782608697, 1, 362.0, 2953, 834.683034202506
1736564, 5531, 985.1766407521244, 68, 153.88235294117646, 1, 389.0, 5463, 995.5240710232473
760812, 2307, 813.8331166016471, 84, 439.3333333333333,0,0, 2222, 828.2664266426642
1001709, 4814, 932.1832156211051, 52, 176.51923076923077, 1, 369.0, 4762, 940.4349013019739
1478142, 5432, 965.4913475699558, 84, 140.33333333333334, 1, 392.0, 5348, 978.4519446522064
1421874, 3035, 818.9060955518945, 78, 297.35897435897436, 1, 362.0, 2957, 832.6635103145079
759362, 3198, 947.79205753596, 71, 364.2112676056338,0,0, 3054, 937.2504911591355
760885, 2379, 824.5090374106768, 83, 448.9879518072289, 1, 348.0, 2296, 838.0840592334495
1589899, 3243, 941.0610545790935, 52, 173.78846153846155, 1, 378.0, 3191, 953.5643998746474
1981706, 5507, 983.9711276557109, 85, 140.8, 1, 392.0, 5422, 997.1894135005533
1345583, 1643, 926.0639074863055, 42, 194.02380952380952, 1, 384.0, 1601, 945.267957526546
749515, 2855, 895.5096322241682, 55, 167.83636363636364, 1, 367.0, 2800, 909.8032142857143
1116052, 5881, 820.5638496854276, 117, 113.7948717948718, 1, 363.0, 5764, 834.91013185288
369723, 4778, 959.5523231477606, 62, 307.19354838709677, 1, 376.0, 4718, 967.717465027554
213618, 4780, 831.0903765690376, 47, 184.87234042553192, 1, 391.0, 4733, 837.5075005282063
1159067, 1571, 927.3793761935074, 42, 194.14285714285714, 1, 386.0, 1529, 947.5206017004579
1388471, 3044, 819.0436925098554, 70, 280.8285714285714, 1, 362.0, 2974, 831.7118359112307
1123035, 2785, 980.4211849192101, 45, 187.73333333333332, 1, 402.0, 2740, 993.4397810218978
493, 2474, 876.9818108326597, 54, 171.90740740740742, 1, 362.0, 2420, 892.7148760330579
1221284, 3876, 917.0528895768833, 72, 145.88888888888889, 1, 360.0, 3804, 931.6490536277603
983544, 2993, 1017.0771800868694, 46, 275.7391304347826, 1, 397.0, 2947, 1028.6487953851374
1855338, 3044, 894.8094612352169, 50, 177.98, 1, 362.0, 2994, 906.7805611222445
1051653, 7226, 784.8322723498478, 141, 139.79432624113474, 2, 364.0, 7085, 797.669301340861
585891, 3006, 827.5262807717897, 79, 365.46835443037975, 1, 362.0, 2927, 839.9972668261018
1276652, 5836, 870.2967786154901, 97, 135.2577319587629, 1, 363.0, 5739, 882.720334553058
1182681, 5447, 850.8461538461538, 95, 358.3263157894737, 1, 363.0, 5352, 859.5885650224216
1384057, 7827, 855.4213619522167, 114, 107.01754385964912, 2, 356.0, 7714, 866.3707544723878
33903, 16334, 973.9565936084241, 168, 278.8333333333333, 2, 389.0, 16166, 981.1804404305332
883094, 2460, 847.439837398374, 79, 213.37974683544303, 1, 369.0, 2381, 868.477530449391
1397930, 4284, 952.9192343604109, 51, 179.5686274509804, 1, 368.0, 4233, 962.2367115520907
1402658, 3028, 822.1340819022457, 82, 408.1707317073171, 1, 362.0, 2946, 833.6564833672777
1402614, 3021, 828.9592850049653, 77, 272.16883116883116, 1, 362.0, 2944, 843.5220788043479
1273266, 2043, 910.3157121879589, 55, 330.90909090909093, 1, 361.0, 1988, 926.3455734406439
1612552, 6102, 958.6815798098984, 60, 314.71666666666664, 1, 372.0, 6042, 965.0764647467726
1484116, 4735, 985.2462513199578, 57, 317.4561403508772, 1, 372.0, 4678, 993.3830696879008
1412743, 3065, 825.7415986949429, 67, 330.97014925373134, 1, 362.0, 2998, 836.7988659106071
999409, 5462, 896.3427316001465, 74, 180.9189189189189, 1, 340.0, 5388, 906.1685226429101
1400909, 4280, 949.0726635514019, 51, 179.5686274509804, 1, 368.0, 4229, 958.3525656183494
1422055, 4298, 948.9222894369474, 51, 179.5686274509804, 1, 368.0, 4247, 958.1610548622557
1357291, 5387, 978.0540189344719, 37, 182.1891891891892, 1, 392.0, 5350, 983.5581308411215
1005486, 5867, 816.7008692687915, 95, 130.7157894736842, 1, 363.0, 5772, 827.9913374913375
1379273, 3658, 861.4237288135594, 74, 91.39189189189189, 1, 333.0, 3584, 877.3228236607143
1136174, 4455, 960.8204264870932, 79, 195.2405063291139, 1, 367.0, 4377, 974.4190084532785
1005555, 5773, 826.0758704313182, 105, 128.95238095238096, 1, 363.0, 5668, 838.9901199717714
1196323, 6254, 932.4411576590982, 35, 230.8, 1, 365.0, 6222, 935.9381227900997
1423551, 4294, 947.9986027014439, 53, 232.28301886792454, 1, 368.0, 4241, 956.942937986324
1444257, 5080, 851.7086614173228, 174, 221.55747126436782, 1, 363.0, 4906, 874.0580921320832
1154800, 2189, 879.3284604842394, 42, 114.97619047619048, 1, 350.0, 2147, 894.2808570097811
1476577, 747, 883.6452476572958, 48, 184.27083333333334, 1, 400.0, 699, 931.6709585121603
57498, 3946, 913.3925494171312, 66, 346.75757575757575, 1, 349.0, 3880, 923.0311855670103
756698, 4394, 951.5623577605826, 100, 129.97, 1, 359.0, 4294, 970.6958546809502
1265620, 4825, 882.1059067357513, 86, 134.1860465116279, 1, 347.0, 4739, 895.678624182317
1403902, 3067, 822.9553309422889, 79, 362.9113924050633, 1, 362.0, 2988, 835.1184738955824
1963032, 4223, 857.412029363012, 106, 133.29245283018867, 1, 362.0, 4117, 876.0558659217877
1335322, 5265, 968.1149097815764, 51, 98.66666666666667, 1, 368.0, 5214, 976.6192942079018
449659, 2200, 885.6922727272728, 65, 149.24615384615385, 1, 370.0, 2135, 908.1133489461358
1581115, 2507, 954.057439170323, 58, 132.39655172413794, 1, 380.0, 2449, 973.5169456921192
1280688, 2960, 1012.9881756756756, 53, 114.20754716981132, 1, 342.0, 2907, 1029.3746130030959
243090, 7405, 938.6640108035111, 80, 132.0625,0,0, 7325, 947.4733105802047
521719, 2848, 945.4080056179776, 56, 101.5, 1, 390.0, 2792, 962.3345272206303
537006, 4083, 1026.8376193975018, 64, 152.6875, 1, 401.0, 4019, 1040.757899975118
1050174, 2484, 965.7906602254428, 67, 355.05970149253733, 1, 377.0, 2417, 982.7203144393877
355277, 3770, 871.5267904509284, 44, 317.6818181818182, 1, 348.0, 3726, 878.0670960815888
1105269, 2118, 879.4334277620396, 34, 108.58823529411765, 1, 350.0, 2084, 892.0095969289828
1231241, 1874, 934.0960512273213, 52, 191.94230769230768, 1, 357.0, 1822, 955.2771679473107
1157447, 3106, 834.3860270444301, 64, 207.265625, 1, 367.0, 3042, 847.5798816568048
1798804, 5057, 927.6098477358117, 54, 169.1851851851852, 1, 366.0, 5003, 935.7959224465321
904345, 2411, 859.9970966403981, 65, 158.16923076923078, 1, 362.0, 2346, 879.4424552429667
1223506, 2707, 887.4673069818988, 40, 204.525, 1, 359.0, 2667, 897.7101612298462
550690, 4884, 866.8173628173628, 99, 135.75757575757575, 1, 363.0, 4785, 881.942737722048
1218087, 3468, 892.5651672433679, 58, 162.63793103448276, 1, 364.0, 3410, 904.9803519061584
1281220, 5119, 886.1513967571791, 117, 418.2991452991453, 1, 363.0, 5002, 897.094762095162
1398010, 2865, 832.3476439790576, 79, 302.8101265822785, 1, 362.0, 2786, 847.3632447954056
1703945, 8426, 972.4127699976264, 58, 170.08620689655172, 1, 373.0, 8368, 977.9738288718929
1423562, 4304, 948.610594795539, 51, 179.5686274509804, 1, 368.0, 4253, 957.8325887608747
1128180, 8136, 876.0, 60, 160.6, 1, 366.0, 8077, 881.2061408938963
1348253, 4084, 997.0629285014692, 51, 177.49019607843138, 1, 370.0, 4033, 1007.4269774361518
883166, 2544, 909.4685534591194, 73, 206.63013698630138, 1, 361.0, 2471, 930.2322946175638
582744, 2956, 954.4384303112314, 56, 242.69642857142858, 1, 366.0, 2900, 968.1824137931035
1413501, 3011, 813.986383261375, 73, 204.73972602739727, 1, 362.0, 2938, 829.1242341729068
1702221, 4842, 896.9628252788104, 187, 431.4064171122995, 2, 363.0, 4655, 915.6650912996778
1278309, 3523, 959.7774623900085, 67, 146.13432835820896, 1, 359.0, 3456, 975.5512152777778
1446726, 6201, 805.1003064021932, 102, 131.48039215686273, 1, 363.0, 6099, 816.3659616330546
334727, 4234, 853.7205951818611, 47, 98.06382978723404, 1, 362.0, 4187, 862.203009314545
720554, 4165, 984.0756302521008, 82, 439.1463414634146, 1, 386.0, 4083, 995.0195934361989
94122, 4630, 993.7516198704104, 137, 368.6934306569343, 1, 355.0, 4502, 1010.7867614393602
1324226, 4312, 950.0493970315399, 51, 179.5686274509804, 1, 368.0, 4261, 959.2712978174137
1854058, 5908, 898.2945159106297, 62, 228.1451612903226, 1, 361.0, 5846, 905.4018132056107
393125, 3057, 887.727510631338, 45, 194.04444444444445, 1, 370.0, 3012, 898.0913014608234
1422204, 2952, 822.2994579945799, 109, 312.4770642201835, 1, 362.0, 2843, 841.8459373900808
1412806, 3002, 826.7425049966689, 76, 282.61842105263156, 1, 362.0, 2926, 840.8755980861245
1412492, 4762, 881.7446451070979, 120, 344.96666666666664, 1, 363.0, 4642, 895.6208530805687
1404261, 5827, 824.3691436416681, 101, 129.44554455445544, 1, 363.0, 5726, 836.6267900803354
81037, 4802, 1013.0095793419408, 135, 197.37777777777777, 1, 357.0, 4667, 1036.6029569316477
1195760, 2791, 1071.4417771408098, 52, 171.25, 1, 400.0, 2739, 1088.531945965681
1500296, 4570, 958.8787746170678, 71, 144.2112676056338, 1, 399.0, 4499, 971.7352745054457
1282362, 4246, 991.9317004239284, 53, 233.54716981132074, 1, 357.0, 4193, 1001.5177677080849
1742724, 3635, 996.9158184319119, 66, 150.07575757575756, 1, 352.0, 3569, 1012.5760717287756
1448805, 4327, 947.6124335567367, 51, 179.50980392156862, 1, 368.0, 4276, 956.7736202057998
1287475, 2681, 1004.7463632972772, 63, 230.5079365079365, 1, 377.0, 2618, 1023.377769289534
1315148, 4139, 909.4757187726505, 109, 402.77064220183485, 1, 360.0, 4030, 923.1806451612903
1461752, 5141, 912.5806263372884, 77, 292.8831168831169, 1, 355.0, 5064, 922.0033570300158
1333551, 6477, 895.3182028716999, 43, 195.34883720930233, 1, 353.0, 6434, 899.9962698165994
1412826, 5365, 867.7286113699906, 43, 187.4418604651163, 1, 363.0, 5322, 873.2251033446073
1079, 9785, 973.8034747061829, 186, 291.83870967741933, 3, 363.0, 9599, 987.0179185331806
390333, 3807, 835.7299711058577, 179, 323.2849162011173, 2, 362.0, 3628, 861.013230429989
720556, 4210, 861.5282660332541, 72, 151.76388888888889, 1, 362.0, 4138, 873.8779603673272
1444080, 5441, 858.8390001837897, 187, 195.24064171122996, 1, 363.0, 5254, 882.4577464788732
1280696, 3788, 1005.2745512143612, 57, 96.3157894736842, 1, 356.0, 3731, 1019.1610828196194
1398011, 2989, 823.4014720642356, 73, 235.41095890410958, 1, 362.0, 2916, 838.1213991769547
887306, 1935, 869.4149870801034, 39, 207.17948717948718, 1, 359.0, 1896, 883.0369198312236
1418251, 4345, 939.1774453394706, 51, 179.5686274509804, 1, 368.0, 4294, 948.1993479273405
1970463, 2251, 941.2798756108397, 58, 169.08620689655172, 1, 365.0, 2193, 961.702690378477
1411537, 2889, 827.7095880927657, 67, 322.05970149253733, 1, 362.0, 2822, 839.714741318214
445973, 5442, 934.2521131936788, 123, 207.8780487804878, 2, 355.0, 5319, 951.0492573792067
1400805, 2996, 885.3654873164219, 27, 264.3333333333333, 1, 351.0, 2969, 891.013135735938
1316911, 1663, 1037.243535778713, 70, 407.2, 1, 404.0, 1593, 1064.9290646578781
