,parentTaxid,taxid,CDS,CDS_Mean,exon,exon_Mean,gene,gene_Mean,mRNA,mRNA_Mean
4645,10239,1843766, 2, 933.0,0,0, 2, 933.0,0,0
4646,10239,1843767, 2, 936.0,0,0, 2, 936.0,0,0
4647,10239,1843764, 2, 1059.0,0,0, 2, 1059.0,0,0
4648,10239,1843765, 2, 898.5,0,0, 2, 898.5,0,0
4650,10239,538979, 58, 670.3965517241379,0,0, 58, 670.3965517241379,0,0
4651,10239,1159906, 9, 2813.6666666666665,0,0, 8, 3165.25,0,0
4652,10239,1159907, 9, 2829.0,0,0, 8, 3182.5,0,0
4653,10239,1159904, 9, 2823.0,0,0, 8, 3175.75,0,0
4654,10239,1159905, 8, 3138.75,0,0, 7, 3587.0,0,0
4655,10239,1159902, 10, 2550.6,0,0, 9, 2833.8888888888887,0,0
4656,10239,1159903, 10, 2545.5,0,0, 9, 2828.222222222222,0,0
4657,10239,1538101,0,0,0,0,0,0,0,0
4659,10239,172220, 8, 952.5,0,0, 8, 952.5,0,0
4661,10239,1159908, 11, 2313.5454545454545,0,0, 10, 2544.8,0,0
4662,10239,1679524, 143, 501.1888111888112, 2, 78.5, 144, 498.7916666666667,0,0
4663,10239,1922646, 2, 3822.0,0,0, 2, 3822.0,0,0
4664,10239,1310424, 2, 1465.5,0,0, 2, 1465.5,0,0
4665,10239,1439894, 64, 1850.0625,0,0, 64, 1850.0625,0,0
4666,10239,1208587, 104, 505.15384615384613, 1, 72.0, 105, 501.0285714285714,0,0
4667,10239,1859492, 429, 654.5034965034965,0,0, 431, 658.4477958236658,0,0
4668,10239,1458711, 104, 629.8269230769231,0,0, 104, 629.8269230769231,0,0
4669,10239,1592088, 2, 1036.5,0,0, 2, 1036.5,0,0
4670,10239,1592089, 2, 1006.5,0,0, 2, 1006.5,0,0
4671,10239,1592086, 2, 1077.0,0,0, 2, 1077.0,0,0
4672,10239,1745250, 1, 6696.0,0,0, 1, 6696.0,0,0
4673,10239,1592084, 2, 895.5,0,0, 2, 895.5,0,0
4674,10239,1592085, 2, 919.5,0,0, 2, 919.5,0,0
4675,10239,1592082, 2, 652.5,0,0, 2, 652.5,0,0
4676,10239,1592083, 2, 759.0,0,0, 2, 759.0,0,0
4677,10239,1592081, 3, 607.0,0,0, 2, 967.0,0,0
4678,10239,168238,0,0,0,0,0,0,0,0
4680,10239,1981153, 77, 1392.974025974026,0,0, 72, 2296.9305555555557,0,0
4681,10239,1034149, 99, 657.2424242424242,0,0, 99, 657.2424242424242,0,0
4683,10239,1034143, 99, 649.060606060606,0,0, 99, 649.060606060606,0,0
4684,10239,1923730, 2, 2077.5,0,0, 2, 2077.5,0,0
4685,10239,185638, 6, 838.0, 5, 1233.2, 6, 1535.5, 3, 2090.6666666666665
4686,10239,1123754, 4, 2472.0,0,0, 4, 2472.0,0,0
4687,10239,1458716, 92, 625.4347826086956, 2, 80.5, 93, 625.6129032258065,0,0
4689,10239,674081, 57, 727.6842105263158,0,0, 57, 727.6842105263158,0,0
4690,10239,1815631, 260, 582.2653846153846, 3, 75.66666666666667, 262, 582.6412213740458,0,0
4691,10239,31770, 6, 1419.0,0,0, 6, 1419.0,0,0
4694,10239,722417, 194, 807.4329896907217, 2, 78.5, 196, 799.9948979591836,0,0
4700,10239,12844, 2, 5341.5,0,0, 12, 1763.5,0,0
4702,10239,1458714, 95, 516.9473684210526, 1, 76.0, 95, 517.7368421052631,0,0
4703,10239,1516127, 3, 1229.0,0,0, 3, 1229.0,0,0
4704,10239,998829, 7, 1036.7142857142858,0,0, 7, 1036.7142857142858,0,0
4705,10239,94290, 6, 1154.5,0,0, 4, 1616.75,0,0
4706,10239,1826059, 1, 6630.0,0,0, 1, 6630.0,0,0
4707,10239,1516128, 2, 3936.0,0,0, 2, 3936.0,0,0
4708,10239,706122,0,0,0,0,0,0,0,0
4709,10239,674996, 6, 563.0,0,0, 6, 563.0,0,0
4710,10239,562742, 87, 650.6896551724138,0,0, 87, 650.6896551724138,0,0
4711,10239,317878, 201, 1212.597014925373,0,0, 154, 2634.8246753246754,0,0
4712,10239,694007, 10, 2977.8,0,0, 9, 3308.5555555555557,0,0
4713,10239,207830, 169, 840.0887573964498,0,0, 169, 840.0887573964498,0,0
4714,10239,207343, 5, 2005.8,0,0, 5, 2005.8,0,0
4715,10239,1214230, 1, 7425.0,0,0, 1, 7425.0,0,0
4716,10239,425303, 3, 752.0,0,0, 3, 752.0,0,0
4717,10239,28882, 1, 5463.0,0,0, 1, 5463.0,0,0
4720,10239,1288829, 6, 553.0,0,0, 6, 553.0,0,0
4721,10239,1732201, 2, 784.5,0,0, 2, 784.5,0,0
4723,10239,1218727, 2, 817.5,0,0, 2, 817.5,0,0
4724,10239,1074307, 228, 623.1666666666666, 36, 84.75, 263, 551.8326996197719, 1, 435.0
4725,10239,1074304, 62, 658.4516129032259,0,0, 61, 669.2295081967213,0,0
4726,10239,1074305, 240, 607.5833333333334, 36, 84.97222222222223, 275, 541.3745454545455, 1, 435.0
4727,10239,1074303, 104, 506.0192307692308,0,0, 103, 510.94174757281553,0,0
4728,10239,114430, 32, 863.96875, 81, 360.1358024691358, 44, 2853.409090909091, 26, 4230.615384615385
4729,10239,1074308, 109, 615.3577981651376, 1, 73.0, 110, 610.4272727272727,0,0
4730,10239,1074309, 82, 580.4268292682926,0,0, 82, 580.4268292682926,0,0
4731,10239,51336, 7, 660.0,0,0, 8, 769.375,0,0
4732,10239,51330, 13, 1183.6153846153845,0,0, 12, 1282.5833333333333,0,0
4733,10239,56879, 2, 3403.5,0,0, 2, 3403.5,0,0
4736,10239,573173, 263, 456.1939163498099, 1, 72.0, 265, 455.1622641509434,0,0
4737,10239,573172, 251, 486.9800796812749, 2, 76.5, 253, 483.7351778656126,0,0
4738,10239,573171, 75, 733.04,0,0, 75, 733.04,0,0
4739,10239,573175, 51, 620.2549019607843,0,0, 51, 620.2549019607843,0,0
4740,10239,573174, 154, 623.2207792207793, 1, 93.0, 156, 623.5705128205128,0,0
4742,10239,1548711, 3, 836.0,0,0, 3, 836.0,0,0
4743,10239,1206300, 4, 848.25,0,0, 4, 848.25,0,0
4744,10239,1922461, 2, 1732.5,0,0, 2, 1732.5,0,0
4745,10239,879630, 343, 606.6997084548105,0,0, 343, 606.6997084548105,0,0
4746,10239,1922460, 2, 1768.5,0,0, 2, 1768.5,0,0
4747,10239,694006, 9, 3178.3333333333335,0,0, 8, 3575.5,0,0
4748,10239,1972700, 1, 9039.0,0,0, 1, 9039.0,0,0
4749,10239,1923723, 4, 3892.5,0,0, 3, 5189.666666666667,0,0
4750,10239,1923722, 1, 2697.0,0,0, 1, 2697.0,0,0
4751,10239,1923721, 2, 1476.0,0,0, 2, 1476.0,0,0
4752,10239,1805954, 301, 505.45514950166114,0,0, 300, 507.1433333333333,0,0
4753,10239,1923727, 2, 1320.0,0,0, 2, 1320.0,0,0
4754,10239,1923726, 2, 1596.0,0,0, 2, 1596.0,0,0
4755,10239,1923725, 4, 1768.5,0,0, 4, 1768.5,0,0
4756,10239,1923724, 3, 1053.0,0,0, 3, 1053.0,0,0
4758,10239,1527506, 49, 711.2448979591836,0,0, 49, 711.2448979591836,0,0
4759,10239,1217810, 48, 829.0625,0,0, 48, 829.0625,0,0
4762,10239,1002273, 3, 818.0,0,0, 3, 818.0,0,0
4764,10239,1692258, 3, 637.0,0,0, 2, 988.0,0,0
4765,10239,1692259, 2, 930.0,0,0, 2, 930.0,0,0
4766,10239,1692256, 2, 880.5,0,0, 2, 880.5,0,0
4767,10239,1692257, 2, 963.0,0,0, 2, 963.0,0,0
4768,10239,1692254, 2, 742.5,0,0, 2, 742.5,0,0
4769,10239,1692255, 2, 987.0,0,0, 2, 987.0,0,0
4770,10239,1692252, 2, 886.5,0,0, 2, 886.5,0,0
4771,10239,1692253, 2, 949.5,0,0, 2, 949.5,0,0
4772,10239,1692250, 2, 837.0,0,0, 2, 837.0,0,0
4773,10239,1692251, 1, 867.0,0,0, 1, 867.0,0,0
4774,10239,297254, 51, 561.7058823529412,0,0, 51, 561.7058823529412,0,0
4775,10239,50817, 2, 4293.0,0,0, 2, 4293.0,0,0
4778,10239,1343110, 5, 2596.2,0,0, 5, 2596.2,0,0
4779,10239,10690, 42, 712.4285714285714,0,0, 42, 712.4285714285714,0,0
4780,10239,10693, 273, 584.054945054945, 9, 79.33333333333333, 274, 583.8722627737226,0,0
4782,10239,10345, 70, 1526.0142857142857, 2, 4177.5, 70, 2490.714285714286,0,0
4783,10239,227720, 51, 712.7058823529412,0,0, 50, 726.94,0,0
4784,10239,12271, 2, 5094.0,0,0, 2, 5094.0,0,0
4785,10239,12273, 2, 5367.0,0,0, 2, 5367.0,0,0
4786,10239,122929, 3, 2496.0,0,0, 3, 2496.0,0,0
4787,10239,12275, 2, 5416.5,0,0, 2, 5416.5,0,0
4788,10239,12274, 3, 3900.0,0,0, 2, 5092.5,0,0
4789,10239,10522, 43, 794.2093023255813, 1, 161.0,0,0,0,0
4790,10239,671126, 3, 2259.0,0,0, 3, 2259.0,0,0
4791,10239,1154995, 33, 752.0909090909091,0,0, 33, 752.0909090909091,0,0
4792,10239,661505, 1, 945.0,0,0, 1, 945.0,0,0
4793,10239,1618249, 2, 964.5,0,0, 2, 964.5,0,0
4794,10239,1618248, 2, 889.5,0,0, 2, 889.5,0,0
4795,10239,1618247, 2, 853.5,0,0, 2, 853.5,0,0
4796,10239,1618246, 2, 859.5,0,0, 2, 859.5,0,0
4797,10239,1618245, 3, 498.0,0,0, 2, 790.0,0,0
4798,10239,1618244, 2, 1006.5,0,0, 2, 1006.5,0,0
4799,10239,1233675, 6, 554.0,0,0, 6, 554.0,0,0
4800,10239,1618242, 2, 1036.5,0,0, 2, 1036.5,0,0
4801,10239,1618240, 2, 787.5,0,0, 2, 787.5,0,0
4802,10239,341053, 11, 1612.909090909091, 8, 2388.5, 8, 2388.5, 8, 2388.5
4803,10239,119222, 1, 11970.0,0,0, 1, 11970.0,0,0
4804,10239,663560, 98, 659.234693877551,0,0, 98, 659.234693877551,0,0
4805,10239,12639, 7, 1312.7142857142858,0,0, 7, 1312.7142857142858,0,0
4806,10239,291175, 3, 2609.0,0,0, 3, 2609.0,0,0
4807,10239,1986291, 122, 780.7131147540983,0,0, 122, 780.7131147540983,0,0
4808,10239,463360, 5, 580.2, 2, 502.5, 4, 746.75,0,0
4814,10239,765765, 149, 641.4429530201343,0,0, 149, 641.4429530201343,0,0
4819,10239,620894, 5, 634.2,0,0, 5, 634.2,0,0
4820,10239,381543, 9, 1911.5555555555557, 8, 2394.375, 6, 2807.3333333333335, 8, 2394.375
4821,10239,235266, 40, 483.375,0,0, 40, 483.375,0,0
4822,10239,263793, 8, 623.625,0,0, 8, 623.625,0,0
4824,10239,11120, 11, 3480.5454545454545,0,0, 6, 4404.5,0,0
4826,10239,11128, 13, 3393.6923076923076,0,0, 10, 3034.1,0,0
4827,10239,1277886, 271, 539.8671586715867,0,0, 271, 539.8671586715867,0,0
4828,10239,1580591, 65, 689.6769230769231,0,0, 65, 689.6769230769231,0,0
4829,10239,1486422, 174, 655.8620689655172, 13, 75.0, 187, 615.4812834224599,0,0
4830,10239,1486423, 24, 723.625,0,0, 24, 723.625,0,0
4831,10239,1486421, 187, 638.3101604278074, 14, 76.0, 201, 599.1442786069651,0,0
4832,10239,1486426, 92, 517.8913043478261, 1, 74.0, 92, 518.6847826086956,0,0
4833,10239,1486427, 93, 584.8064516129032,0,0, 92, 591.1847826086956,0,0
4834,10239,1486424, 61, 669.1967213114754,0,0, 60, 680.3333333333334,0,0
4835,10239,1486425, 89, 539.0224719101124,0,0, 88, 545.1363636363636,0,0
4836,10239,1486428, 59, 645.1016949152543,0,0, 59, 645.1016949152543,0,0
4838,10239,1435457, 6, 1548.5,0,0, 6, 1548.5,0,0
4839,10239,1435450, 2, 2092.5,0,0, 2, 2092.5,0,0
4840,10239,188141, 4, 1714.5,0,0, 4, 1714.5,0,0
4841,10239,46350, 2, 2043.0,0,0, 2, 2043.0,0,0
4842,10239,205869, 141, 507.21276595744683, 1, 72.0, 142, 504.1478873239437,0,0
4843,10239,205868, 112, 507.5625,0,0, 112, 507.5625,0,0
4844,10239,1577997, 7, 1303.7142857142858,0,0, 6, 1520.8333333333333,0,0
4845,10239,1864484, 2, 2269.5,0,0, 2, 2269.5,0,0
4846,10239,1246677, 4, 1989.75,0,0, 4, 1989.75,0,0
4847,10239,12473, 6, 1042.0,0,0, 5, 1250.2,0,0
4848,10239,12472, 6, 1057.0,0,0, 5, 1268.2,0,0
4849,10239,12471, 5, 1225.8,0,0, 4, 1532.0,0,0
4850,10239,1685736, 2, 796.5,0,0, 2, 796.5,0,0
4851,10239,1685731, 1, 882.0,0,0, 1, 882.0,0,0
4852,10239,1685730, 1, 813.0,0,0, 1, 813.0,0,0
4853,10239,12475, 2, 501.0,0,0, 1, 588.0,0,0
4854,10239,1685732, 1, 981.0,0,0, 1, 981.0,0,0
4855,10239,1150992, 12, 543.0,0,0, 12, 543.0,0,0
4856,10239,1150990, 81, 706.7407407407408,0,0, 80, 715.5625,0,0
4857,10239,1150991, 295, 709.5661016949152, 8, 68.375, 302, 695.0860927152318,0,0
4858,10239,1685739, 2, 705.0,0,0, 2, 705.0,0,0
4859,10239,1685738, 2, 837.0,0,0, 2, 837.0,0,0
4860,10239,1535247, 162, 993.895061728395,0,0, 141, 1199.241134751773,0,0
4861,10239,1244565, 1, 10158.0,0,0, 1, 10158.0,0,0
4862,10239,446138, 6, 1177.5,0,0, 6, 1177.5,0,0
4863,10239,259898, 5, 1123.8,0,0, 5, 1123.8,0,0
4864,10239,1434323, 256, 605.4375,0,0, 257, 612.7081712062256,0,0
4865,10239,519015, 6, 551.0,0,0, 6, 551.5,0,0
4866,10239,519016, 1, 357.0,0,0, 1, 357.0,0,0
4867,10239,1236401, 5, 980.4,0,0, 4, 1332.0,0,0
4868,10239,1236400, 7, 806.1428571428571,0,0, 6, 998.8333333333334,0,0
4869,10239,1236403, 5, 954.0,0,0, 4, 1282.25,0,0
4870,10239,1236402, 5, 978.0,0,0, 4, 1329.75,0,0
4871,10239,1236407, 5, 986.4,0,0, 4, 1333.0,0,0
4872,10239,942035, 2, 757.5,0,0, 2, 757.5,0,0
4873,10239,39046, 5, 1273.8,0,0, 5, 1273.8,0,0
4874,10239,55511, 77, 513.7792207792207,0,0, 77, 513.7792207792207,0,0
4875,10239,55510, 195, 603.4,0,0, 195, 603.4,0,0
4876,10239,12042, 7, 1279.7142857142858,0,0, 6, 1492.8333333333333,0,0
4877,10239,1070417, 7, 1033.2857142857142,0,0, 7, 1033.2857142857142,0,0
4878,10239,12040, 9, 794.3333333333334,0,0, 8, 893.5,0,0
4879,10239,12041, 7, 1020.4285714285714,0,0, 6, 1190.3333333333333,0,0
4880,10239,12045, 9, 1041.0,0,0, 8, 1171.0,0,0
4881,10239,1262516, 39, 610.1538461538462,0,0, 39, 610.1538461538462,0,0
4882,10239,12049, 7, 1035.857142857143,0,0, 6, 1208.3333333333333,0,0
4883,10239,1618259, 2, 925.5,0,0, 2, 925.5,0,0
4884,10239,1972570, 5, 2126.4,0,0, 5, 2126.4,0,0
4885,10239,1072178, 1, 888.0,0,0, 1, 888.0,0,0
4886,10239,1923110, 1, 5481.0,0,0, 1, 5481.0,0,0
4887,10239,1923111, 1, 8283.0,0,0, 1, 8283.0,0,0
4888,10239,1923112, 1, 7602.0,0,0, 1, 7602.0,0,0
4889,10239,1923113, 1, 8730.0,0,0, 1, 8730.0,0,0
4890,10239,1923114, 1, 8631.0,0,0, 1, 8631.0,0,0
4891,10239,1923115, 1, 8715.0,0,0, 1, 8715.0,0,0
4892,10239,1923116, 1, 8988.0,0,0, 1, 8988.0,0,0
4893,10239,1923117, 1, 8790.0,0,0, 1, 8790.0,0,0
4894,10239,1923118, 1, 8847.0,0,0, 1, 8847.0,0,0
4895,10239,1923119, 1, 8706.0,0,0, 1, 8706.0,0,0
4897,10239,1262518, 41, 631.9024390243902,0,0, 41, 631.9024390243902,0,0
4898,10239,1262519, 41, 613.390243902439,0,0, 41, 613.390243902439,0,0
4899,10239,1922648, 1, 7788.0,0,0, 1, 7788.0,0,0
4900,10239,1922647, 2, 2397.0,0,0, 2, 2397.0,0,0
4901,10239,1618250, 2, 1059.0,0,0, 2, 1059.0,0,0
4902,10239,1922645, 2, 3984.0,0,0, 2, 3984.0,0,0
4903,10239,1922644, 1, 6288.0,0,0, 1, 6288.0,0,0
4904,10239,1922641, 1, 8820.0,0,0, 1, 8820.0,0,0
4905,10239,1591072, 60, 595.65,0,0, 60, 595.65,0,0
4906,10239,1591073, 72, 529.5,0,0, 72, 529.5,0,0
4910,10239,1712571, 3, 6140.0,0,0, 3, 6140.0,0,0
4911,10239,1712572, 3, 5879.0,0,0, 3, 5879.0,0,0
4913,10239,481315, 79, 1440.9113924050632,0,0, 79, 1440.9113924050632,0,0
4914,10239,1241918, 4, 1620.0,0,0, 3, 2159.6666666666665,0,0
4915,10239,1746057, 1, 17430.0,0,0, 1, 17430.0,0,0
4916,10239,1538550,0,0,0,0,0,0,0,0
4917,10239,1868472, 2, 3609.0,0,0, 2, 3609.0,0,0
4918,10239,1690666, 1, 9015.0,0,0, 1, 9015.0,0,0
4919,10239,1873889, 94, 534.7340425531914,0,0, 93, 540.4731182795699,0,0
4920,10239,1747271, 45, 588.6666666666666,0,0, 45, 588.6666666666666,0,0
4921,10239,1873887, 65, 641.4461538461538,0,0, 64, 651.453125,0,0
4922,10239,1175504, 94, 505.6914893617021, 3, 72.0, 97, 492.2783505154639,0,0
4923,10239,1175505, 1, 429.0,0,0, 1, 429.0,0,0
4924,10239,1598146, 130, 534.0230769230769,0,0, 130, 534.0230769230769,0,0
4925,10239,1548718, 7, 1293.0,0,0, 6, 1722.6666666666667,0,0
4926,10239,329164, 6, 1374.0,0,0, 6, 1374.0,0,0
4927,10239,1805953, 289, 525.083044982699,0,0, 288, 526.8993055555555,0,0
4928,10239,1805952, 297, 509.14141414141415,0,0, 296, 510.86486486486484,0,0
4929,10239,1805951, 303, 502.2475247524753,0,0, 302, 503.9139072847682,0,0
4930,10239,1805950, 302, 503.34437086092714,0,0, 301, 505.01993355481727,0,0
4931,10239,1805956, 295, 515.1355932203389, 3, 75.0, 297, 512.4175084175084,0,0
4932,10239,1922464, 2, 2002.5,0,0, 2, 2002.5,0,0
4933,10239,38804, 140, 910.7571428571429,0,0, 140, 910.7571428571429,0,0
4934,10239,1931111, 6, 562.5,0,0, 6, 562.5,0,0
4937,10239,377610, 6, 553.0,0,0, 6, 553.0,0,0
4938,10239,377611, 1, 357.0,0,0, 1, 357.0,0,0
4939,10239,322019, 860, 510.61744186046514, 12, 74.41666666666667, 860, 510.61744186046514,0,0
4940,10239,339965, 1, 357.0,0,0, 1, 357.0,0,0
4941,10239,60456, 5, 3024.6,0,0, 5, 3024.6,0,0
4942,10239,10759, 56, 717.8035714285714,0,0, 56, 741.0,0,0
4943,10239,693999, 7, 3896.1428571428573,0,0, 6, 4545.333333333333,0,0
4944,10239,1746058, 1, 15345.0,0,0, 1, 15345.0,0,0
4945,10239,1873999, 303, 503.43564356435644,0,0, 302, 505.10596026490066,0,0
4947,10239,10752, 72, 920.875,0,0, 72, 920.875,0,0
4948,10239,10754, 72, 543.3333333333334, 2, 277.5, 74, 578.2432432432432,0,0
4949,10239,10756, 27, 676.7777777777778,0,0, 27, 676.7777777777778,0,0
4950,10239,11809, 5, 760.8, 3, 1396.0, 3, 2858.3333333333335, 2, 3725.0
4952,10239,11801, 4, 2207.25, 4, 2065.25, 3, 4517.666666666667, 2, 6774.5
4953,10239,329381, 270, 627.7777777777778, 2, 76.5, 272, 628.8345588235294,0,0
4954,10239,614034, 6, 553.5,0,0, 6, 553.5,0,0
4955,10239,175567, 44, 807.5909090909091,0,0,0,0,0,0
4956,10239,1925019, 8, 769.875,0,0, 7, 923.7142857142857,0,0
4957,10239,134599, 7, 715.7142857142857,0,0, 7, 715.7142857142857,0,0
4958,10239,1899566, 6, 1391.5,0,0, 6, 1391.5,0,0
4959,10239,348449, 2, 1620.0,0,0, 2, 1620.0,0,0
4960,10239,188938, 1, 11694.0,0,0, 1, 11694.0,0,0
4961,10239,11191, 9, 1805.6666666666667,0,0, 9, 1805.6666666666667,0,0
4962,10239,701456, 103, 490.1067961165049,0,0, 102, 494.9019607843137,0,0
4964,10239,1746059, 1, 25719.0,0,0, 1, 25719.0,0,0
4965,10239,167927, 5, 1527.0,0,0, 5, 1527.0,0,0
4966,10239,318834, 10, 1426.5,0,0, 9, 1611.3333333333333,0,0
4967,10239,1446489, 156, 599.0, 23, 78.1304347826087, 179, 532.072625698324,0,0
4969,10239,1162280, 7, 660.8571428571429,0,0, 7, 660.8571428571429,0,0
4970,10239,1175663, 75, 720.56,0,0, 75, 720.56,0,0
4972,10239,1175662, 56, 738.0,0,0, 56, 738.0,0,0
4973,10239,1408144, 5, 2161.2,0,0, 5, 2161.2,0,0
4974,10239,1735591, 47, 756.063829787234,0,0, 47, 756.063829787234,0,0
4975,10239,1923670, 2, 1033.5,0,0, 2, 1033.5,0,0
4976,10239,1849535, 2, 2446.5,0,0, 2, 2446.5,0,0
4977,10239,1849534, 2, 2010.0,0,0, 2, 2010.0,0,0
4978,10239,1849537, 2, 2977.5,0,0, 2, 2977.5,0,0
4979,10239,1592207, 1, 846.0,0,0, 1, 846.0,0,0
4980,10239,1849531, 1, 2160.0,0,0, 1, 2160.0,0,0
4981,10239,1849533, 2, 2110.5,0,0, 2, 2110.5,0,0
4982,10239,172861, 49, 819.734693877551,0,0, 39, 2368.3333333333335,0,0
4983,10239,1849539, 3, 2625.0,0,0, 3, 2625.0,0,0
4984,10239,1923456, 3, 860.0,0,0, 2, 1289.5,0,0
4985,10239,1923323, 2, 1942.5,0,0, 2, 1942.5,0,0
4986,10239,743035, 3, 261.0,0,0, 3, 261.0,0,0
4988,10239,1923322, 3, 1185.0,0,0, 3, 1185.0,0,0
4989,10239,1323523, 2, 2131.5,0,0, 2, 2131.5,0,0
4990,10239,31713, 8, 1746.0,0,0, 7, 1995.5714285714287,0,0
4991,10239,1923453, 2, 3520.5,0,0, 2, 3520.5,0,0
4992,10239,1323525, 2, 2131.5,0,0, 2, 2131.5,0,0
4993,10239,1323524, 2, 2130.0,0,0, 2, 2130.0,0,0
4994,10239,1323529, 2, 2130.0,0,0, 2, 2130.0,0,0
4995,10239,1923320, 1, 3054.0,0,0, 1, 3054.0,0,0
4996,10239,543152, 94, 716.7127659574468, 1, 70.0, 95, 709.9052631578948,0,0
4999,10239,183585, 4, 1981.5,0,0, 4, 1981.5,0,0
5000,10239,1659298, 4, 1278.0,0,0, 3, 1703.6666666666667,0,0
5001,10239,40666, 2, 4782.0,0,0, 2, 4782.0,0,0
5002,10239,279383, 90, 676.5,0,0, 90, 676.6111111111111,0,0
5003,10239,1303334, 6, 892.5,0,0, 5, 1150.8,0,0
5004,10239,1505227, 86, 568.3255813953489,0,0, 86, 568.3255813953489,0,0
5005,10239,1505225, 84, 495.0,0,0, 84, 495.0,0,0
5006,10239,108098, 91, 762.934065934066, 3, 179.0, 33, 7649.424242424242,0,0
5007,10239,66200, 8, 1148.625,0,0, 7, 1312.5714285714287,0,0
5010,10239,709484, 279, 567.4086021505376, 8, 75.875, 287, 553.7073170731708,0,0
5011,10239,154834, 2, 322.5,0,0, 2, 322.5,0,0
5012,10239,317858, 158, 1304.9620253164558,0,0, 143, 2304.5944055944055,0,0
5013,10239,1169032, 4, 2346.0,0,0, 4, 2346.0,0,0
5014,10239,151537, 56, 593.0357142857143,0,0, 56, 593.0357142857143,0,0
5015,10239,151536, 61, 641.5081967213115,0,0, 61, 641.5081967213115,0,0
5016,10239,151535, 62, 538.741935483871,0,0, 62, 538.741935483871,0,0
5017,10239,151534, 22, 411.6818181818182,0,0, 24, 456.375,0,0
5018,10239,151539, 27, 425.1111111111111,0,0, 27, 425.1111111111111,0,0
5019,10239,151538, 29, 400.13793103448273,0,0, 29, 400.13793103448273,0,0
5020,10239,180586, 3, 1886.0,0,0, 3, 1886.0,0,0
5021,10239,180587, 6, 554.0,0,0, 6, 554.0,0,0
5022,10239,1229791, 48, 573.4375,0,0, 47, 585.6170212765958,0,0
5023,10239,1229790, 46, 591.3260869565217,0,0, 45, 604.4444444444445,0,0
5024,10239,1406781, 291, 520.319587628866,0,0, 291, 533.4570446735395,0,0
5025,10239,1229792, 46, 588.195652173913,0,0, 45, 601.2444444444444,0,0
5026,10239,1229794, 47, 581.0425531914893,0,0, 46, 593.6521739130435,0,0
5027,10239,1406785, 252, 547.6071428571429, 3, 76.66666666666667, 255, 555.2509803921569,0,0
5028,10239,1406784, 78, 580.8846153846154,0,0, 78, 594.3205128205128,0,0
5029,10239,1720595, 1, 10278.0,0,0, 1, 10278.0,0,0
5030,10239,1406788, 79, 583.0253164556962,0,0, 79, 596.8860759493671,0,0
5032,10239,114416, 61, 551.9016393442623,0,0, 61, 551.9016393442623,0,0
5033,10239,1391033, 3, 653.0,0,0, 2, 1069.5,0,0
5034,10239,1655657, 5, 796.2,0,0, 5, 796.2,0,0
5035,10239,292208, 3, 1899.0,0,0, 3, 1899.0,0,0
5036,10239,11250, 11, 1241.1818181818182,0,0, 10, 1361.8,0,0
5037,10239,127507, 10, 759.9,0,0, 10, 759.9,0,0
5038,10239,366686, 1, 357.0,0,0, 1, 357.0,0,0
5039,10239,51313, 137, 843.021897810219,0,0, 137, 843.021897810219,0,0
5040,10239,127509, 7, 711.0,0,0, 7, 711.0,0,0
5041,10239,127508, 8, 742.5,0,0, 8, 742.5,0,0
5042,10239,1774200, 6, 550.0,0,0, 6, 550.0,0,0
5043,10239,1041929, 8, 3386.625,0,0, 7, 3870.285714285714,0,0
5045,10239,1460070, 16, 442.3125,0,0, 16, 442.3125,0,0
5046,10239,1432658, 60, 608.7,0,0, 60, 608.7,0,0
5047,10239,11788, 3, 1198.0, 1, 5002.0, 1, 2946.0, 1, 5002.0
5048,10239,1476909, 3, 2180.0,0,0, 3, 2180.0,0,0
5049,10239,573199, 34, 873.2647058823529,0,0, 28, 1336.107142857143,0,0
5050,10239,862909, 6, 890.5,0,0, 4, 1289.75,0,0
5051,10239,93386, 131, 1244.7480916030534,0,0, 130, 1283.8538461538462,0,0
5052,10239,1841195, 3, 3712.0,0,0, 3, 3712.0,0,0
5053,10239,1849532, 1, 1914.0,0,0, 1, 1914.0,0,0
5055,10239,1923257, 2, 1083.0,0,0, 2, 1083.0,0,0
5056,10239,1923256, 2, 1368.0,0,0, 2, 1368.0,0,0
5057,10239,1923255, 4, 1030.5,0,0, 4, 1030.5,0,0
5058,10239,1923706, 1, 11793.0,0,0, 1, 11793.0,0,0
5059,10239,1923701, 8, 1842.75,0,0, 8, 1842.75,0,0
5060,10239,1923252, 1, 9153.0,0,0, 1, 9153.0,0,0
5061,10239,1923703, 11, 2514.0,0,0, 11, 2514.0,0,0
5062,10239,1923250, 4, 1431.0,0,0, 4, 1431.0,0,0
5063,10239,68876, 2, 4234.5,0,0, 2, 4234.5,0,0
5064,10239,1923709, 3, 1428.0,0,0, 3, 1428.0,0,0
5065,10239,1923708, 3, 1332.0,0,0, 3, 1332.0,0,0
5066,10239,1923259, 2, 2725.5,0,0, 2, 2725.5,0,0
5067,10239,1923258, 2, 1093.5,0,0, 2, 1093.5,0,0
5068,10239,1129145, 69, 680.304347826087,0,0, 69, 680.304347826087,0,0
5069,10239,1129147, 276, 606.7065217391304, 2, 77.0, 278, 602.8956834532374,0,0
5070,10239,1129146, 96, 525.78125,0,0, 96, 525.78125,0,0
5071,10239,36355, 183, 857.7213114754098,0,0, 183, 857.7213114754098,0,0
