taxid,gene,gene_length,exon,exon_length,mRNA,mRNA_length,CDS,CDS_length
880724, 1802, 855.0022197558269, 45, 276.6666666666667, 1845, 841.8655826558265,0,0
1477404, 86, 831.4883720930233,0,0, 86, 831.4883720930233,0,0
1477406, 196, 713.280612244898, 1, 77.0, 197, 710.0507614213197,0,0
1088865, 231, 617.2857142857143, 34, 85.38235294117646, 264, 551.1174242424242, 1, 435.0
1088866, 235, 614.3617021276596, 33, 74.81818181818181, 267, 549.9737827715355,0,0
376852, 150, 931.94,0,0, 150, 931.94,0,0
500654, 3, 1199.0,0,0, 3, 1199.0,0,0
75888, 11, 1976.4545454545455,0,0, 11, 1976.4545454545455,0,0
1458863, 71, 550.7323943661971,0,0, 70, 558.5857142857143,0,0
1241933, 10, 2811.6,0,0, 9, 3123.8888888888887,0,0
1241935, 2678, 824.167289021658, 66, 131.77272727272728, 2728, 812.3676686217009,0,0
713949, 6, 544.0,0,0, 6, 544.0,0,0
1112631, 7, 2331.4285714285716,0,0, 7, 2331.4285714285716,0,0
666859, 6, 1415.0,0,0, 6, 1415.0,0,0
341663, 33099, 471.78682135411947, 33249, 470.0504977593311, 10551, 1657.1255805136955, 10401, 1679.7706951254686
1591054, 1957, 855.7583035258048, 49, 174.85714285714286, 2005, 839.5596009975062,0,0
64958, 5, 1575.6,0,0, 5, 1575.6,0,0
1923350, 1, 9717.0,0,0, 1, 9717.0,0,0
1923351, 3, 2673.0,0,0, 2, 4009.0,0,0
1923356, 1, 9693.0,0,0, 1, 9693.0,0,0
1923357, 2, 3748.5,0,0, 2, 3748.5,0,0
1923354, 2, 3685.5,0,0, 2, 3685.5,0,0
1923355, 5, 2222.4,0,0, 5, 2222.4,0,0
1526048, 3947, 864.0843678743349, 61, 103.34426229508196, 4005, 853.1797752808989,0,0
1923358, 3, 3436.0,0,0, 3, 3436.0,0,0
455364, 512, 841.79296875, 12, 77.08333333333333, 524, 824.2805343511451,0,0
1746074, 1, 19950.0,0,0, 1, 19950.0,0,0
1746070, 6, 1550.0,0,0, 6, 1550.0,0,0
1746071, 6, 1472.5,0,0, 6, 1472.5,0,0
1746072, 1, 21213.0,0,0, 1, 21213.0,0,0
1746073, 1, 24114.0,0,0, 1, 24114.0,0,0
1001263, 1, 948.0,0,0, 1, 948.0,0,0
1678786, 5, 3022.8,0,0, 5, 3022.8,0,0
1286213, 6, 928.0,0,0, 5, 1184.6,0,0
1286217, 7, 810.4285714285714,0,0, 6, 1003.3333333333334,0,0
1286216, 5, 984.6,0,0, 4, 1330.0,0,0
1286215, 6, 925.5,0,0, 5, 1181.6,0,0
232237, 60, 671.6,0,0, 60, 671.6,0,0
1843768, 2, 1018.5,0,0, 2, 1018.5,0,0
1843769, 2, 709.5,0,0, 2, 709.5,0,0
1476202, 2, 3058.5,0,0, 2, 3058.5,0,0
1843762, 2, 942.0,0,0, 2, 942.0,0,0
1843763, 1, 1206.0,0,0, 1, 1206.0,0,0
10778, 17, 936.0,0,0, 17, 936.0,0,0
192452, 2, 4758.0,0,0, 2, 4758.0,0,0
1843766, 2, 933.0,0,0, 2, 933.0,0,0
1843767, 2, 936.0,0,0, 2, 936.0,0,0
1843764, 2, 1059.0,0,0, 2, 1059.0,0,0
1843765, 2, 898.5,0,0, 2, 898.5,0,0
426368, 1808, 860.4419247787611, 51, 335.03921568627453, 1857, 847.0086160473883,0,0
538979, 58, 670.3965517241379,0,0, 58, 670.3965517241379,0,0
1159906, 9, 2813.6666666666665,0,0, 8, 3165.25,0,0
1159907, 9, 2829.0,0,0, 8, 3182.5,0,0
1159904, 9, 2823.0,0,0, 8, 3175.75,0,0
1159905, 8, 3138.75,0,0, 7, 3587.0,0,0
1159902, 10, 2550.6,0,0, 9, 2833.8888888888887,0,0
1159903, 10, 2545.5,0,0, 9, 2828.222222222222,0,0
1538101,0,0,0,0,0,0,0,0
1561964, 1581, 931.662239089184, 50, 165.38, 1629, 909.3505217925108,0,0
172220, 8, 952.5,0,0, 8, 952.5,0,0
69014, 2275, 840.4153846153846, 54, 168.0, 2328, 825.1920103092783,0,0
1159908, 11, 2313.5454545454545,0,0, 10, 2544.8,0,0
1679524, 143, 501.1888111888112, 2, 78.5, 144, 498.7916666666667,0,0
1922646, 2, 3822.0,0,0, 2, 3822.0,0,0
1310424, 2, 1465.5,0,0, 2, 1465.5,0,0
1439894, 64, 1850.0625,0,0, 64, 1850.0625,0,0
1208587, 104, 505.15384615384613, 1, 72.0, 105, 501.0285714285714,0,0
1859492, 429, 654.5034965034965,0,0, 431, 658.4477958236658,0,0
1458711, 104, 629.8269230769231,0,0, 104, 629.8269230769231,0,0
1592088, 2, 1036.5,0,0, 2, 1036.5,0,0
1592089, 2, 1006.5,0,0, 2, 1006.5,0,0
1592086, 2, 1077.0,0,0, 2, 1077.0,0,0
1745250, 1, 6696.0,0,0, 1, 6696.0,0,0
1592084, 2, 895.5,0,0, 2, 895.5,0,0
1592085, 2, 919.5,0,0, 2, 919.5,0,0
1592082, 2, 652.5,0,0, 2, 652.5,0,0
1592083, 2, 759.0,0,0, 2, 759.0,0,0
1592081, 3, 607.0,0,0, 2, 967.0,0,0
168238,0,0,0,0,0,0,0,0
351160, 3103, 862.0918466000644, 63, 283.23809523809524, 3164, 851.131163084703,0,0
1981153, 77, 1392.974025974026,0,0, 72, 2296.9305555555557,0,0
1034149, 99, 657.2424242424242,0,0, 99, 657.2424242424242,0,0
1064592, 5792, 1436.7809046961327, 6133, 1362.0078265123104, 5867, 1431.3591273223112, 5589, 1496.7996063696546
1034143, 99, 649.060606060606,0,0, 99, 649.060606060606,0,0
1923730, 2, 2077.5,0,0, 2, 2077.5,0,0
185638, 6, 838.0, 5, 1233.2, 6, 1535.5, 3, 2090.6666666666665
1123754, 4, 2472.0,0,0, 4, 2472.0,0,0
1458716, 92, 625.4347826086956, 2, 80.5, 93, 625.6129032258065,0,0
108875, 184093, 219.63086048899197, 215945, 287.98013383037346, 20744, 3895.0210663324333, 27748, 4544.562599106242
674081, 57, 727.6842105263158,0,0, 57, 727.6842105263158,0,0
1815631, 260, 582.2653846153846, 3, 75.66666666666667, 262, 582.6412213740458,0,0
31770, 6, 1419.0,0,0, 6, 1419.0,0,0
222984, 3688, 858.3850325379609, 61, 153.13114754098362, 3745, 847.8504672897196,0,0
1295528, 43906, 272.45604245433424, 44126, 271.58002084938585, 8314, 1698.3715419773876, 8094, 1741.906103286385
722417, 194, 807.4329896907217, 2, 78.5, 196, 799.9948979591836,0,0
1434118, 4675, 897.6280213903743, 68, 265.5147058823529, 4740, 889.1483122362869,0,0
1434117, 3440, 903.3095930232558, 72, 253.66666666666666, 3508, 891.0675598631699,0,0
1434115, 3393, 907.8211022693781, 70, 259.95714285714286, 3460, 895.5294797687861,0,0
1434114, 3511, 896.8692680148106, 70, 259.9142857142857, 3578, 885.1872554499721,0,0
1434113, 3501, 902.3510425592688, 71, 257.2535211267606, 3569, 890.3037265340431,0,0
12844, 2, 5341.5,0,0, 12, 1763.5,0,0
1434110, 4385, 872.6296465222349, 71, 257.3943661971831, 4453, 863.4300471592185,0,0
1458714, 95, 516.9473684210526, 1, 76.0, 95, 517.7368421052631,0,0
1516127, 3, 1229.0,0,0, 3, 1229.0,0,0
998829, 7, 1036.7142857142858,0,0, 7, 1036.7142857142858,0,0
94290, 6, 1154.5,0,0, 4, 1616.75,0,0
1826059, 1, 6630.0,0,0, 1, 6630.0,0,0
1516128, 2, 3936.0,0,0, 2, 3936.0,0,0
706122,0,0,0,0,0,0,0,0
674996, 6, 563.0,0,0, 6, 563.0,0,0
562742, 87, 650.6896551724138,0,0, 87, 650.6896551724138,0,0
317878, 201, 1212.597014925373,0,0, 154, 2634.8246753246754,0,0
694007, 10, 2977.8,0,0, 9, 3308.5555555555557,0,0
207830, 169, 840.0887573964498,0,0, 169, 840.0887573964498,0,0
207343, 5, 2005.8,0,0, 5, 2005.8,0,0
1214230, 1, 7425.0,0,0, 1, 7425.0,0,0
425303, 3, 752.0,0,0, 3, 752.0,0,0
28882, 1, 5463.0,0,0, 1, 5463.0,0,0
559305, 26922, 450.5712799940569, 27073, 454.57573966682673, 8804, 1573.1076783280328, 8707, 1589.5950384747905
559307, 5157, 1443.1471785922047, 5541, 1350.996571016062, 5332, 1410.487809452363, 4991, 1495.4275696253255
1288829, 6, 553.0,0,0, 6, 553.0,0,0
1732201, 2, 784.5,0,0, 2, 784.5,0,0
110193, 128646, 291.6841953888967, 139955, 334.7101211103569, 13761, 6527.384855751762, 19577, 10196.937017929202
1218727, 2, 817.5,0,0, 2, 817.5,0,0
1074307, 228, 623.1666666666666, 36, 84.75, 263, 551.8326996197719, 1, 435.0
1074304, 62, 658.4516129032259,0,0, 61, 669.2295081967213,0,0
1074305, 240, 607.5833333333334, 36, 84.97222222222223, 275, 541.3745454545455, 1, 435.0
1074303, 104, 506.0192307692308,0,0, 103, 510.94174757281553,0,0
114430, 32, 863.96875, 81, 360.1358024691358, 44, 2853.409090909091, 26, 4230.615384615385
1074308, 109, 615.3577981651376, 1, 73.0, 110, 610.4272727272727,0,0
1074309, 82, 580.4268292682926,0,0, 82, 580.4268292682926,0,0
51336, 7, 660.0,0,0, 8, 769.375,0,0
51330, 13, 1183.6153846153845,0,0, 12, 1282.5833333333333,0,0
56879, 2, 3403.5,0,0, 2, 3403.5,0,0
215243, 33082, 585.7066380509038, 34754, 742.2318006560396, 11938, 1999.592561568102, 13234, 2083.6277769381895
4615, 232810, 216.5648253940982, 300089, 276.87451389421136, 25773, 5124.567997516781, 35689, 6646.820056600073
573173, 263, 456.1939163498099, 1, 72.0, 265, 455.1622641509434,0,0
573172, 251, 486.9800796812749, 2, 76.5, 253, 483.7351778656126,0,0
573171, 75, 733.04,0,0, 75, 733.04,0,0
573175, 51, 620.2549019607843,0,0, 51, 620.2549019607843,0,0
573174, 154, 623.2207792207793, 1, 93.0, 156, 623.5705128205128,0,0
7425, 177905, 253.68424721058992, 204435, 347.71650646904885, 14321, 10414.252007541372, 24672, 13742.610651750972
1548711, 3, 836.0,0,0, 3, 836.0,0,0
1206300, 4, 848.25,0,0, 4, 848.25,0,0
1922461, 2, 1732.5,0,0, 2, 1732.5,0,0
879630, 343, 606.6997084548105,0,0, 343, 606.6997084548105,0,0
1922460, 2, 1768.5,0,0, 2, 1768.5,0,0
694006, 9, 3178.3333333333335,0,0, 8, 3575.5,0,0
1972700, 1, 9039.0,0,0, 1, 9039.0,0,0
1923723, 4, 3892.5,0,0, 3, 5189.666666666667,0,0
1923722, 1, 2697.0,0,0, 1, 2697.0,0,0
1923721, 2, 1476.0,0,0, 2, 1476.0,0,0
1805954, 301, 505.45514950166114,0,0, 300, 507.1433333333333,0,0
1923727, 2, 1320.0,0,0, 2, 1320.0,0,0
1923726, 2, 1596.0,0,0, 2, 1596.0,0,0
1923725, 4, 1768.5,0,0, 4, 1768.5,0,0
1923724, 3, 1053.0,0,0, 3, 1053.0,0,0
1132497, 2839, 831.1356111306798, 65, 133.72307692307692, 2889, 819.8487365870543,0,0
1527506, 49, 711.2448979591836,0,0, 49, 711.2448979591836,0,0
1217810, 48, 829.0625,0,0, 48, 829.0625,0,0
1132499, 2830, 830.3727915194346, 66, 131.56060606060606, 2880, 819.0833333333334,0,0
1132498, 2905, 824.7700516351118, 66, 133.07575757575756, 2956, 813.6119756427605,0,0
1002273, 3, 818.0,0,0, 3, 818.0,0,0
2711, 213048, 237.9026792084413, 261707, 290.0707241304207, 28563, 3976.509785386689, 35561, 4743.118781811535
1692258, 3, 637.0,0,0, 2, 988.0,0,0
1692259, 2, 930.0,0,0, 2, 930.0,0,0
1692256, 2, 880.5,0,0, 2, 880.5,0,0
1692257, 2, 963.0,0,0, 2, 963.0,0,0
1692254, 2, 742.5,0,0, 2, 742.5,0,0
1692255, 2, 987.0,0,0, 2, 987.0,0,0
1692252, 2, 886.5,0,0, 2, 886.5,0,0
1692253, 2, 949.5,0,0, 2, 949.5,0,0
1692250, 2, 837.0,0,0, 2, 837.0,0,0
1692251, 1, 867.0,0,0, 1, 867.0,0,0
297254, 51, 561.7058823529412,0,0, 51, 561.7058823529412,0,0
50817, 2, 4293.0,0,0, 2, 4293.0,0,0
1483597, 3469, 897.9362928797924, 62, 149.0483870967742, 3528, 885.5668934240363,0,0
1483596, 3587, 864.3261778645108, 59, 107.0677966101695, 3644, 852.5551591657519,0,0
1343110, 5, 2596.2,0,0, 5, 2596.2,0,0
10690, 42, 712.4285714285714,0,0, 42, 712.4285714285714,0,0
10693, 273, 584.054945054945, 9, 79.33333333333333, 274, 583.8722627737226,0,0
741705, 80481, 224.54000323057616, 84226, 248.0134400303944, 13896, 1890.9689838802533, 13758, 1909.122982991714
10345, 70, 1526.0142857142857, 2, 4177.5, 70, 2490.714285714286,0,0
227720, 51, 712.7058823529412,0,0, 50, 726.94,0,0
12271, 2, 5094.0,0,0, 2, 5094.0,0,0
12273, 2, 5367.0,0,0, 2, 5367.0,0,0
122929, 3, 2496.0,0,0, 3, 2496.0,0,0
12275, 2, 5416.5,0,0, 2, 5416.5,0,0
12274, 3, 3900.0,0,0, 2, 5092.5,0,0
10522, 43, 794.2093023255813, 1, 161.0,0,0,0,0
671126, 3, 2259.0,0,0, 3, 2259.0,0,0
1154995, 33, 752.0909090909091,0,0, 33, 752.0909090909091,0,0
661505, 1, 945.0,0,0, 1, 945.0,0,0
1618249, 2, 964.5,0,0, 2, 964.5,0,0
1618248, 2, 889.5,0,0, 2, 889.5,0,0
1618247, 2, 853.5,0,0, 2, 853.5,0,0
1618246, 2, 859.5,0,0, 2, 859.5,0,0
1618245, 3, 498.0,0,0, 2, 790.0,0,0
1618244, 2, 1006.5,0,0, 2, 1006.5,0,0
1233675, 6, 554.0,0,0, 6, 554.0,0,0
1618242, 2, 1036.5,0,0, 2, 1036.5,0,0
1618240, 2, 787.5,0,0, 2, 787.5,0,0
341053, 11, 1612.909090909091, 8, 2388.5, 8, 2388.5, 8, 2388.5
119222, 1, 11970.0,0,0, 1, 11970.0,0,0
663560, 98, 659.234693877551,0,0, 98, 659.234693877551,0,0
12639, 7, 1312.7142857142858,0,0, 7, 1312.7142857142858,0,0
291175, 3, 2609.0,0,0, 3, 2609.0,0,0
1986291, 122, 780.7131147540983,0,0, 122, 780.7131147540983,0,0
463360, 5, 580.2, 2, 502.5, 4, 746.75,0,0
1305764, 10953, 1138.172281566694, 11100, 1124.908918918919, 7619, 1833.464890405565, 7472, 1866.847028907923
911124, 1862, 950.798066595059, 42, 188.45238095238096, 1903, 934.4913294797688,0,0
911125, 1894, 939.0052798310454, 41, 187.0487804878049, 1933, 924.085359544749,0,0
911126, 1775, 960.2619718309859, 42, 188.23809523809524, 1816, 942.955396475771,0,0
911127, 1792, 952.0379464285714, 44, 181.0681818181818, 1834, 934.6406761177753,0,0
765765, 149, 641.4429530201343,0,0, 149, 641.4429530201343,0,0
911122, 1858, 947.2335844994618, 45, 179.35555555555555, 1901, 930.1120462914256,0,0
911123, 1933, 937.305742369374, 42, 188.45238095238096, 1974, 921.8657548125633,0,0
911128, 1793, 962.7412158393754, 44, 181.0681818181818, 1835, 945.108446866485,0,0
911129, 1861, 967.1407845244493, 40, 192.55, 1900, 951.3615789473685,0,0
620894, 5, 634.2,0,0, 5, 634.2,0,0
381543, 9, 1911.5555555555557, 8, 2394.375, 6, 2807.3333333333335, 8, 2394.375
235266, 40, 483.375,0,0, 40, 483.375,0,0
263793, 8, 623.625,0,0, 8, 623.625,0,0
1227452, 4134, 872.6613449443638, 85, 129.9294117647059, 4215, 858.5527876631079,0,0
11120, 11, 3480.5454545454545,0,0, 6, 4404.5,0,0
1227453, 4217, 870.2437751956367, 62, 105.96774193548387, 4275, 860.0301754385965,0,0
11128, 13, 3393.6923076923076,0,0, 10, 3034.1,0,0
1277886, 271, 539.8671586715867,0,0, 271, 539.8671586715867,0,0
1580591, 65, 689.6769230769231,0,0, 65, 689.6769230769231,0,0
1486422, 174, 655.8620689655172, 13, 75.0, 187, 615.4812834224599,0,0
1486423, 24, 723.625,0,0, 24, 723.625,0,0
1486421, 187, 638.3101604278074, 14, 76.0, 201, 599.1442786069651,0,0
1486426, 92, 517.8913043478261, 1, 74.0, 92, 518.6847826086956,0,0
1486427, 93, 584.8064516129032,0,0, 92, 591.1847826086956,0,0
1486424, 61, 669.1967213114754,0,0, 60, 680.3333333333334,0,0
1486425, 89, 539.0224719101124,0,0, 88, 545.1363636363636,0,0
1486428, 59, 645.1016949152543,0,0, 59, 645.1016949152543,0,0
4182, 220116, 226.66396808955278, 264019, 286.347706036308, 26669, 3919.4515354906443, 35323, 4621.332134869632
1435457, 6, 1548.5,0,0, 6, 1548.5,0,0
1435450, 2, 2092.5,0,0, 2, 2092.5,0,0
188141, 4, 1714.5,0,0, 4, 1714.5,0,0
46350, 2, 2043.0,0,0, 2, 2043.0,0,0
205869, 141, 507.21276595744683, 1, 72.0, 142, 504.1478873239437,0,0
205868, 112, 507.5625,0,0, 112, 507.5625,0,0
1577997, 7, 1303.7142857142858,0,0, 6, 1520.8333333333333,0,0
1864484, 2, 2269.5,0,0, 2, 2269.5,0,0
1246677, 4, 1989.75,0,0, 4, 1989.75,0,0
12473, 6, 1042.0,0,0, 5, 1250.2,0,0
12472, 6, 1057.0,0,0, 5, 1268.2,0,0
12471, 5, 1225.8,0,0, 4, 1532.0,0,0
1685736, 2, 796.5,0,0, 2, 796.5,0,0
1685731, 1, 882.0,0,0, 1, 882.0,0,0
1685730, 1, 813.0,0,0, 1, 813.0,0,0
12475, 2, 501.0,0,0, 1, 588.0,0,0
1685732, 1, 981.0,0,0, 1, 981.0,0,0
1150992, 12, 543.0,0,0, 12, 543.0,0,0
1150990, 81, 706.7407407407408,0,0, 80, 715.5625,0,0
1150991, 295, 709.5661016949152, 8, 68.375, 302, 695.0860927152318,0,0
1685739, 2, 705.0,0,0, 2, 705.0,0,0
1685738, 2, 837.0,0,0, 2, 837.0,0,0
1535247, 162, 993.895061728395,0,0, 141, 1199.241134751773,0,0
1244565, 1, 10158.0,0,0, 1, 10158.0,0,0
446138, 6, 1177.5,0,0, 6, 1177.5,0,0
259898, 5, 1123.8,0,0, 5, 1123.8,0,0
1434323, 256, 605.4375,0,0, 257, 612.7081712062256,0,0
519015, 6, 551.0,0,0, 6, 551.5,0,0
519016, 1, 357.0,0,0, 1, 357.0,0,0
1236401, 5, 980.4,0,0, 4, 1332.0,0,0
1236400, 7, 806.1428571428571,0,0, 6, 998.8333333333334,0,0
1236403, 5, 954.0,0,0, 4, 1282.25,0,0
1236402, 5, 978.0,0,0, 4, 1329.75,0,0
1236407, 5, 986.4,0,0, 4, 1333.0,0,0
942035, 2, 757.5,0,0, 2, 757.5,0,0
39046, 5, 1273.8,0,0, 5, 1273.8,0,0
55511, 77, 513.7792207792207,0,0, 77, 513.7792207792207,0,0
55510, 195, 603.4,0,0, 195, 603.4,0,0
12042, 7, 1279.7142857142858,0,0, 6, 1492.8333333333333,0,0
1070417, 7, 1033.2857142857142,0,0, 7, 1033.2857142857142,0,0
12040, 9, 794.3333333333334,0,0, 8, 893.5,0,0
12041, 7, 1020.4285714285714,0,0, 6, 1190.3333333333333,0,0
12045, 9, 1041.0,0,0, 8, 1171.0,0,0
1262516, 39, 610.1538461538462,0,0, 39, 610.1538461538462,0,0
12049, 7, 1035.857142857143,0,0, 6, 1208.3333333333333,0,0
1618259, 2, 925.5,0,0, 2, 925.5,0,0
1972570, 5, 2126.4,0,0, 5, 2126.4,0,0
1072178, 1, 888.0,0,0, 1, 888.0,0,0
1923110, 1, 5481.0,0,0, 1, 5481.0,0,0
1923111, 1, 8283.0,0,0, 1, 8283.0,0,0
1923112, 1, 7602.0,0,0, 1, 7602.0,0,0
1923113, 1, 8730.0,0,0, 1, 8730.0,0,0
1923114, 1, 8631.0,0,0, 1, 8631.0,0,0
1923115, 1, 8715.0,0,0, 1, 8715.0,0,0
1923116, 1, 8988.0,0,0, 1, 8988.0,0,0
1923117, 1, 8790.0,0,0, 1, 8790.0,0,0
1923118, 1, 8847.0,0,0, 1, 8847.0,0,0
1923119, 1, 8706.0,0,0, 1, 8706.0,0,0
240176, 75140, 246.73852808091561, 75869, 251.77285847974798, 13657, 1727.1306289814747, 13357, 1763.4902298420304
1262518, 41, 631.9024390243902,0,0, 41, 631.9024390243902,0,0
1262519, 41, 613.390243902439,0,0, 41, 613.390243902439,0,0
1922648, 1, 7788.0,0,0, 1, 7788.0,0,0
1922647, 2, 2397.0,0,0, 2, 2397.0,0,0
1618250, 2, 1059.0,0,0, 2, 1059.0,0,0
1922645, 2, 3984.0,0,0, 2, 3984.0,0,0
1922644, 1, 6288.0,0,0, 1, 6288.0,0,0
1922641, 1, 8820.0,0,0, 1, 8820.0,0,0
1591072, 60, 595.65,0,0, 60, 595.65,0,0
1591073, 72, 529.5,0,0, 72, 529.5,0,0
219809, 194095, 250.36410520621345, 217957, 354.3337493175259, 12655, 10846.071355195574, 23473, 16135.177437907383
3659, 165011, 221.48570701347182, 187032, 271.2999219384918, 20412, 4230.931461885166, 25546, 5105.084827370234
3656, 192733, 215.52184628475663, 240196, 279.29858948525373, 22743, 4536.20318339709, 29710, 5797.804106361495
1712571, 3, 6140.0,0,0, 3, 6140.0,0,0
1712572, 3, 5879.0,0,0, 3, 5879.0,0,0
481311,0,0,0,0,0,0,0,0
481315, 79, 1440.9113924050632,0,0, 79, 1440.9113924050632,0,0
1241918, 4, 1620.0,0,0, 3, 2159.6666666666665,0,0
1746057, 1, 17430.0,0,0, 1, 17430.0,0,0
1538550,0,0,0,0,0,0,0,0
1868472, 2, 3609.0,0,0, 2, 3609.0,0,0
1690666, 1, 9015.0,0,0, 1, 9015.0,0,0
1873889, 94, 534.7340425531914,0,0, 93, 540.4731182795699,0,0
1747271, 45, 588.6666666666666,0,0, 45, 588.6666666666666,0,0
1873887, 65, 641.4461538461538,0,0, 64, 651.453125,0,0
1175504, 94, 505.6914893617021, 3, 72.0, 97, 492.2783505154639,0,0
1175505, 1, 429.0,0,0, 1, 429.0,0,0
1598146, 130, 534.0230769230769,0,0, 130, 534.0230769230769,0,0
1548718, 7, 1293.0,0,0, 6, 1722.6666666666667,0,0
329164, 6, 1374.0,0,0, 6, 1374.0,0,0
1805953, 289, 525.083044982699,0,0, 288, 526.8993055555555,0,0
1805952, 297, 509.14141414141415,0,0, 296, 510.86486486486484,0,0
1805951, 303, 502.2475247524753,0,0, 302, 503.9139072847682,0,0
1805950, 302, 503.34437086092714,0,0, 301, 505.01993355481727,0,0
1805956, 295, 515.1355932203389, 3, 75.0, 297, 512.4175084175084,0,0
1922464, 2, 2002.5,0,0, 2, 2002.5,0,0
38804, 140, 910.7571428571429,0,0, 140, 910.7571428571429,0,0
1931111, 6, 562.5,0,0, 6, 562.5,0,0
116153, 106720, 242.84845389805096, 120003, 287.97865053373664, 15858, 7144.65077563375, 17463, 8868.825688598752
926690, 3788, 857.1428194297782, 75, 147.48, 3855, 845.2259403372244,0,0
377610, 6, 553.0,0,0, 6, 553.0,0,0
377611, 1, 357.0,0,0, 1, 357.0,0,0
322019, 860, 510.61744186046514, 12, 74.41666666666667, 860, 510.61744186046514,0,0
339965, 1, 357.0,0,0, 1, 357.0,0,0
60456, 5, 3024.6,0,0, 5, 3024.6,0,0
10759, 56, 717.8035714285714,0,0, 56, 741.0,0,0
693999, 7, 3896.1428571428573,0,0, 6, 4545.333333333333,0,0
1746058, 1, 15345.0,0,0, 1, 15345.0,0,0
1873999, 303, 503.43564356435644,0,0, 302, 505.10596026490066,0,0
1650354, 2284, 862.5039404553415, 60, 159.21666666666667, 2331, 849.3822393822394,0,0
10752, 72, 920.875,0,0, 72, 920.875,0,0
10754, 72, 543.3333333333334, 2, 277.5, 74, 578.2432432432432,0,0
10756, 27, 676.7777777777778,0,0, 27, 676.7777777777778,0,0
11809, 5, 760.8, 3, 1396.0, 3, 2858.3333333333335, 2, 3725.0
62320, 3202, 767.1502186133666, 57, 232.91228070175438, 3255, 758.8058371735791,0,0
11801, 4, 2207.25, 4, 2065.25, 3, 4517.666666666667, 2, 6774.5
329381, 270, 627.7777777777778, 2, 76.5, 272, 628.8345588235294,0,0
614034, 6, 553.5,0,0, 6, 553.5,0,0
175567, 44, 807.5909090909091,0,0,0,0,0,0
1925019, 8, 769.875,0,0, 7, 923.7142857142857,0,0
134599, 7, 715.7142857142857,0,0, 7, 715.7142857142857,0,0
1899566, 6, 1391.5,0,0, 6, 1391.5,0,0
348449, 2, 1620.0,0,0, 2, 1620.0,0,0
188938, 1, 11694.0,0,0, 1, 11694.0,0,0
11191, 9, 1805.6666666666667,0,0, 9, 1805.6666666666667,0,0
701456, 103, 490.1067961165049,0,0, 102, 494.9019607843137,0,0
188937, 4918, 888.4814965433103, 70, 260.0, 4965, 883.7607250755287,0,0
1746059, 1, 25719.0,0,0, 1, 25719.0,0,0
167927, 5, 1527.0,0,0, 5, 1527.0,0,0
318834, 10, 1426.5,0,0, 9, 1611.3333333333333,0,0
1446489, 156, 599.0, 23, 78.1304347826087, 179, 532.072625698324,0,0
484906, 10201, 547.0339182433095, 10343, 556.094169970028, 3781, 1635.1396455964032, 3671, 1675.2775810405883
1162280, 7, 660.8571428571429,0,0, 7, 660.8571428571429,0,0
1175663, 75, 720.56,0,0, 75, 720.56,0,0
29730, 365311, 222.7096556085089, 475482, 277.61582141910736, 44726, 3943.9531368778785, 58974, 4473.276511683114
1175662, 56, 738.0,0,0, 56, 738.0,0,0
1408144, 5, 2161.2,0,0, 5, 2161.2,0,0
1735591, 47, 756.063829787234,0,0, 47, 756.063829787234,0,0
1923670, 2, 1033.5,0,0, 2, 1033.5,0,0
1849535, 2, 2446.5,0,0, 2, 2446.5,0,0
1849534, 2, 2010.0,0,0, 2, 2010.0,0,0
1849537, 2, 2977.5,0,0, 2, 2977.5,0,0
1592207, 1, 846.0,0,0, 1, 846.0,0,0
1849531, 1, 2160.0,0,0, 1, 2160.0,0,0
1849533, 2, 2110.5,0,0, 2, 2110.5,0,0
172861, 49, 819.734693877551,0,0, 39, 2368.3333333333335,0,0
1849539, 3, 2625.0,0,0, 3, 2625.0,0,0
1923456, 3, 860.0,0,0, 2, 1289.5,0,0
1923323, 2, 1942.5,0,0, 2, 1942.5,0,0
743035, 3, 261.0,0,0, 3, 261.0,0,0
564608, 19220, 718.8992195629553, 19558, 745.7376009816954, 10248, 1590.6442232630757, 10244, 1591.232233502538
1923322, 3, 1185.0,0,0, 3, 1185.0,0,0
1323523, 2, 2131.5,0,0, 2, 2131.5,0,0
31713, 8, 1746.0,0,0, 7, 1995.5714285714287,0,0
1923453, 2, 3520.5,0,0, 2, 3520.5,0,0
1323525, 2, 2131.5,0,0, 2, 2131.5,0,0
1323524, 2, 2130.0,0,0, 2, 2130.0,0,0
1323529, 2, 2130.0,0,0, 2, 2130.0,0,0
1923320, 1, 3054.0,0,0, 1, 3054.0,0,0
543152, 94, 716.7127659574468, 1, 70.0, 95, 709.9052631578948,0,0
37653, 218602, 189.78984638749876, 241211, 251.52498020405372, 18314, 39379.28595609916, 23994, 53028.62678169542
471704, 162050, 260.5092255476705, 178743, 313.04624516764295, 13851, 13021.126850046929, 21290, 17966.98675434476
183585, 4, 1981.5,0,0, 4, 1981.5,0,0
1659298, 4, 1278.0,0,0, 3, 1703.6666666666667,0,0
40666, 2, 4782.0,0,0, 2, 4782.0,0,0
279383, 90, 676.5,0,0, 90, 676.6111111111111,0,0
1303334, 6, 892.5,0,0, 5, 1150.8,0,0
1505227, 86, 568.3255813953489,0,0, 86, 568.3255813953489,0,0
1505225, 84, 495.0,0,0, 84, 495.0,0,0
108098, 91, 762.934065934066, 3, 179.0, 33, 7649.424242424242,0,0
